president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Trump,All polls,2/7/2019,12/29/2018,12/31/2018,YouGov,B,1000,a,0.1587686,0,42,51,42.98623,53.33963,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ubchdq8avz/tabs_Trump_Tweets_20181229.pdf,57202,92430,12/31/2018,2/7/2019 17:37
Trump,All polls,2/7/2019,12/27/2018,1/2/2019,Ipsos,B+,662,a,0.0470906,0,39.6,56.1,39.9814,54.98612,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57243,92528,1/8/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,12/29/2018,12/31/2018,Harris Interactive,C+,3000,rv,0.1761607,0,45,55,40.7815,54.32537,,T,https://scottrasmussen.com/presidents-job-approval-daily/,57203,92433,12/31/2018,2/7/2019 17:37
Trump,All polls,2/7/2019,12/28/2018,1/3/2019,Ipsos,B+,996,a,0.0716174,0,40.2,55.6,40.5814,54.48612,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57242,92527,1/8/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,12/30/2018,1/1/2019,YouGov,B,1250,a,0.1993768,0,41,51.5,41.98623,53.83963,*,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/78c2h4pfyf/tabs_Trump_Tweets_20181230.pdf,57205,92439,1/1/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/1/2019,1/1/2019,YouGov,B,1000,a,0.1603252,0,43,50,43.98623,52.33963,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/w8fbyvpkxs/tabs_Trump_Tweets_20181231.pdf,57206,92441,1/1/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,12/31/2018,1/2/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1598385,0,47,51,41.57531,51.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57216,92472,1/3/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,12/29/2018,1/4/2019,Ipsos,B+,1322,a,0.0955062,0,38.9,56.7,39.2814,55.58612,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57241,92526,1/8/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,12/31/2018,1/2/2019,Harris Interactive,C+,3012,rv,0.0851418,0,46,54,41.7815,53.32537,,T,https://scottrasmussen.com/presidents-job-approval-daily/,57208,92447,1/2/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,12/31/2018,1/4/2019,Harris Interactive,C+,5015,rv,0.1667734,0,47,53,42.7815,52.32537,,T,https://scottrasmussen.com/weekly-presidential-job-approval/,57232,92500,1/7/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/1/2019,1/3/2019,Harris Interactive,C+,3012,rv,0,0,46,54,41.7815,53.32537,,T,https://scottrasmussen.com/presidents-job-approval-daily/,57218,92474,1/3/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,12/30/2018,1/5/2019,Ipsos,B+,1523,a,0.1099202,0,38.9,56.4,39.2814,55.28613,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57240,92525,1/8/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/1/2019,1/2/2019,YouGov,B,1000,a,0.1611615,0,42,52,42.98623,54.33963,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/74g7y0ggzo/tabs_Trump_Tweets_20190101.pdf,57215,92469,1/2/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/1/2019,1/3/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1560734,0,46,53,40.57531,53.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57220,92478,1/4/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/2/2019,1/4/2019,Harris Interactive,C+,3003,rv,0.0817823,0,47,53,42.7815,52.32537,,T,https://scottrasmussen.com/presidents-job-approval-daily/,57221,92480,1/4/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/2/2019,1/3/2019,YouGov,B,1000,a,0.1620105,0,41,52,41.98623,54.33963,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kjxxspi5cf/tabs_Trump_Tweets_20190102.pdf,57219,92476,1/3/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,12/31/2018,1/6/2019,Ipsos,B+,1874,a,0.1343032,0,38.5,56.5,38.8814,55.38612,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57239,92524,1/8/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/3/2019,1/5/2019,Harris Interactive,C+,3000,rv,0.0806495,0,48,52,43.7815,51.32537,,T,https://scottrasmussen.com/toplines/,57229,92495,1/7/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/1/2019,1/7/2019,Ipsos,B+,2203,a,0.156198,0,40,55.1,40.3814,53.98612,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57238,92523,1/8/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/3/2019,1/4/2019,Public Policy Polling,B,658,rv,0.832827,0,43,52,42.30023,52.37395,,,http://www.protectourcare.org/wp-content/uploads/2019/01/POLL-PPP-National-TX-Lawsuit-Toplines-and-Tabs.pdf,57235,92503,1/8/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/3/2019,1/5/2019,Morning Consult,B-,2201,a,0.438411,0,41,53,38.51568,55.30637,,,https://morningconsult.com/wp-content/uploads/2019/01/190105_crosstabs_WSJ_Adults_v1_AP.pdf,57325,92704,1/16/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/3/2019,1/5/2019,YouGov,B,1000,a,0.1619379,0,41,53,41.98623,55.33963,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ijb83viiqx/tabs_Trump_Tweets_20190103.pdf,57222,92481,1/5/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/2/2019,1/6/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0909775,0,46,53,40.57531,53.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57225,92489,1/7/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/3/2019,1/7/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.268674,0,46,53,40.57531,53.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57236,92505,1/8/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/3/2019,1/6/2019,Morning Consult,B-,2201,a,0.4199314,0,44,50,41.51568,52.30637,,,https://morningconsult.com/wp-content/uploads/2019/01/190106_crosstabs_HOLLYWOOD_REPORTER_Adults_v1.pdf,57310,92667,1/15/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/2/2019,1/8/2019,Ipsos,B+,2044,a,0.143074,0,40,55.1,40.3814,53.98612,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57287,92664,1/15/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/4/2019,1/6/2019,Harris Interactive,C+,3000,rv,0.0790794,0,47,53,42.7815,52.32537,,T,https://scottrasmussen.com/toplines/,57230,92496,1/7/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/4/2019,1/6/2019,Morning Consult,B-,1989,rv,0.3794836,0,43,52,40.51568,54.30637,,,https://www.politico.com/f/?id=00000168-2f52-db11-ab7d-3ffb937f0002,57244,92529,1/8/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/5/2019,1/7/2019,Harris Interactive,C+,3005,rv,0.0774906,0,46,54,41.7815,53.32537,,T,https://scottrasmussen.com/presidents-job-approval-daily/,57231,92499,1/7/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/2/2019,1/10/2019,Gallup,B,1017,a,1.082706,0,37,59,38.20724,57.07141,,,http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,57308,92665,1/15/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/3/2019,1/9/2019,Ipsos,B+,2231,a,0.1538357,0,41.3,53.3,41.6814,52.18612,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57323,92684,1/15/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/4/2019,1/7/2019,YouGov,B,1000,a,0.1590684,0,40,54,40.98623,56.33963,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8qvdb0mwjd/tabs_Trump_Tweets_20190104.pdf,57227,92491,1/7/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/6/2019,1/8/2019,YouGov,B,1500,a,0.2350277,0.0014678,40,51,40.98623,53.33963,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0al8raalq/econTabReport.pdf,57286,92625,1/9/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/4/2019,1/10/2019,Ipsos,B+,2462,a,0.1670879,0.0011246,41.2,53.7,41.5814,52.58612,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57322,92683,1/15/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/6/2019,1/8/2019,Harris Interactive,C+,3004,rv,0.0755349,0.0004845,44,56,39.7815,55.32537,,T,https://scottrasmussen.com/presidents-job-approval-daily/,57245,92530,1/8/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/1/2019,1/12/2019,IBD/TIPP,A-,903,a,1.509922,0.0154006,42,54,43.95203,52.45534,,,https://www.investors.com/politics/ibd-tipp-poll-trump-approval-russia-investigation/,57301,92653,1/14/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/6/2019,1/7/2019,YouGov,B,1000,a,0.1566852,0.0009785,40,54,40.98623,56.33963,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2xzyasm4zo/tabs_Trump_Tweets_20190105.pdf,57228,92493,1/7/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/6/2019,1/8/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1449439,0.0009387,47,52,41.57531,52.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57274,92596,1/9/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/5/2019,1/11/2019,Ipsos,B+,2754,a,0.1839934,0.0025045,41.9,53.5,42.2814,52.38612,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57321,92682,1/15/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/7/2019,1/9/2019,Harris Interactive,C+,3010,rv,0.0735023,0.0009636,44,56,39.7815,55.32537,,T,https://scottrasmussen.com/presidents-job-approval-daily/,57288,92631,1/9/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/7/2019,1/9/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1429017,0.0018725,45,53,39.57531,53.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57289,92633,1/10/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/4/2019,1/11/2019,Harris Interactive,C+,7020,rv,0.257136,0.003371,45,55,40.7815,54.32537,,T,https://scottrasmussen.com/weekly-presidential-job-approval/,57295,92642,1/12/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/7/2019,1/9/2019,YouGov,B,1000,a,0.1560481,0.001959,40,53,40.98623,55.33963,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cs93n06ugb/tabs_Trump_Tweets_20190107.pdf,57273,92593,1/9/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/6/2019,1/9/2019,YouGov,B,1000,a,0.1560481,0.001959,40,54,40.98623,56.33963,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5wkq01w96u/tabs_Trump_Tweets_20190106.pdf,57272,92591,1/9/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/6/2019,1/12/2019,Ipsos,B+,3129,a,0.2061043,0.0042538,41.4,54.3,41.7814,53.18612,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57320,92681,1/15/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/8/2019,1/10/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1410764,0.0028021,45,54,39.57531,54.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57293,92640,1/11/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/8/2019,1/10/2019,Harris Interactive,C+,3015,rv,0,0,44,56,39.7815,55.32537,,T,https://scottrasmussen.com/presidents-job-approval-daily/,57291,92636,1/10/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/8/2019,1/10/2019,YouGov,B,1000,a,0.1567968,0.0029491,40,54,40.98623,56.33963,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u3v1jr7yt7/tabs_Trump_Tweets_20190108.pdf,57290,92634,1/10/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/9/2019,1/10/2019,Civis Analytics,,1220,lv,1.15002,0.0494632,42,56,41.35477,55.45341,,,https://priorities.org/memos/voter-opinions-shutdown-path-forward/,57303,92655,1/14/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/7/2019,1/13/2019,Ipsos,B+,3323,a,0.2163232,0.0060114,41.8,53.9,42.1814,52.78613,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57319,92680,1/15/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/7/2019,1/13/2019,SurveyMonkey,D-,10447,a,0.522549,0.0211385,44,55,41.60559,53.75944,,,https://drive.google.com/file/d/19sTIGB6dGY-6wYwP7vJ0fYJ6RbO6D6Jf/view,57351,92742,1/18/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/8/2019,1/11/2019,Harris Interactive,C+,3015,rv,0.1093291,0.0028859,44,56,39.7815,55.32537,,T,https://thehill.com/hilltv/what-americas-thinking/424944-poll-finds-trumps-approval-rating-at-45-percent-amid-shutdown,57294,92641,1/11/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/9/2019,1/10/2019,SurveyMonkey,D-,2629,a,0.1315001,0.0053195,42,55,39.60559,53.75944,,,https://www.surveymonkey.com/curiosity/axios-retail-poll/,57298,92649,1/13/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/9/2019,1/13/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.0837087,0.0027999,43,55,37.57531,55.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57302,92654,1/14/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/8/2019,1/14/2019,Ipsos,B+,3338,a,0.215747,0.0075447,41,55,41.3814,53.88612,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57318,92679,1/15/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/10/2019,1/11/2019,Harris Interactive,C+,1000,rv,0.0718275,0.0023873,45,55,40.7815,54.32537,,,https://thehill.com/hilltv/what-americas-thinking/424944-poll-finds-trumps-approval-rating-at-45-percent-amid-shutdown,57385,92834,1/23/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/10/2019,1/11/2019,CNN/SSRS,A-,848,a,1.40047,0.0706383,37,57,38.04206,56.11133,,,http://cdn.cnn.com/cnn/2019/images/01/12/rel1.pdf,57299,92650,1/13/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/10/2019,1/12/2019,Harris Interactive,C+,3000,rv,0.0718275,0.0023873,46,54,41.7815,53.32537,,T,https://scottrasmussen.com/toplines/,57313,92672,1/15/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/9/2019,1/13/2019,Quinnipiac University,A-,1209,rv,1.727277,0.0850894,41,55,42.66755,53.64217,,,https://poll.qu.edu/national/release-detail?ReleaseID=2593,57316,92677,1/15/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/10/2019,1/11/2019,Public Policy Polling,B,782,rv,0.9136879,0.0446687,42,53,41.30023,53.37395,,,https://lawworksaction.org/wp-content/uploads/2019/01/LWA-PPP-Poll.pdf,57305,92657,1/14/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/10/2019,1/11/2019,YouGov,B,1000,a,0.156268,0.0049486,41.5,51,42.48623,53.33963,*,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/y1b4yd6y68/tabs_Trump_Tweets_20190109.pdf,57292,92637,1/11/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/11/2019,1/13/2019,Harris Interactive,C+,3000,rv,0,0,46,54,41.7815,53.32537,,T,https://scottrasmussen.com/toplines/,57314,92673,1/15/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/10/2019,1/13/2019,Morning Consult,B-,2201,a,0.3740375,0.0167089,42,52,39.51568,54.30637,,,https://morningconsult.com/wp-content/uploads/2019/01/190124_crosstabs_HOLLYWOOD_Adults_v1-1.pdf,57384,92833,1/23/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/10/2019,1/14/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.2489083,0.0100716,43,55,37.57531,55.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57311,92670,1/15/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/9/2019,1/15/2019,Ipsos,B+,3364,a,0.2167197,0.0091337,40.9,55.1,41.2814,53.98612,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57331,92809,1/22/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/11/2019,1/13/2019,Research Co.,,1000,a,1.054588,0.0680379,38,58,38.67358,57.10884,,,https://researchco.ca/wp-content/uploads/2019/01/Release_UnitedStates_22Jan2019.pdf,57367,92784,1/22/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/9/2019,1/14/2019,Kaiser Family Foundation,,1190,a,1.631791,0.1052769,38,59,38.93911,57.13991,,,http://files.kff.org/attachment/Topline-KFF-Health-Tracking-Poll-January-2019,57381,92827,1/23/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/10/2019,1/13/2019,Marist College,A,1023,a,1.939217,0.1251107,39,53,40.10057,54.12465,,,http://maristpoll.marist.edu/wp-content/uploads/2019/01/NPR_PBS-NewsHour_Marist-Poll-USA-NOS-and-Tables_1901141631.pdf,57328,92709,1/16/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/9/2019,1/14/2019,Pew Research Center,B-,1505,a,1.540765,0.0994042,37,59,38.90836,55.74716,,,http://www.people-press.org/2019/01/16/most-border-wall-opponents-supporters-say-shutdown-concessions-are-unacceptable/,57324,92703,1/16/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/12/2019,1/12/2019,YouGov,B,1000,a,0.1548882,0.0059573,40,54,40.98623,56.33963,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/klckm7dn45/tabs_Trump_Tweets_20190111.pdf,57297,92647,1/12/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/12/2019,1/13/2019,YouGov,B,1000,a,0.1535781,0.0069786,37,55,37.98623,57.33963,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/np5ulf3s9o/tabs_Trump_Tweets_20190112.pdf,57300,92651,1/13/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/11/2019,1/14/2019,Harris Interactive,C+,3003,rv,0.0525169,0.0025042,45,55,40.7815,54.32537,,T,https://scottrasmussen.com/presidents-job-approval-daily/,57306,92658,1/14/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/11/2019,1/14/2019,Morning Consult,B-,1984,rv,0.3354594,0.0176061,42,54,39.51568,56.30637,,,https://morningconsult.com/wp-content/uploads/2019/01/190125_crosstabs_POLITICO_RVs_v1_DK.pdf,57326,92705,1/16/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/10/2019,1/16/2019,Ipsos,B+,3316,a,0.2129726,0.0105314,40.8,55.6,41.1814,54.48612,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57373,92808,1/22/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/13/2019,1/15/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1377731,0.0075,43,55,37.57531,55.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57327,92708,1/16/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/13/2019,1/15/2019,YouGov,B,1000,a,0.1523366,0.0080153,41,53,41.98623,55.33963,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0k1s5fh03c/tabs_Trump_Tweets_20190113.pdf,57307,92659,1/15/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/12/2019,1/15/2019,YouGov,B,1500,a,0.2285049,0.012023,39,52,39.98623,54.33963,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1xbksrgzje/econTabReport.pdf,57330,92713,1/16/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/12/2019,1/15/2019,Harris Interactive,C+,3002,rv,0.0514822,0.0028564,43,57,38.7815,56.32537,,T,https://scottrasmussen.com/presidents-job-approval-daily/,57317,92678,1/15/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/11/2019,1/17/2019,Ipsos,B+,3079,a,0.1977995,0.0112223,40.7,55.4,41.0814,54.28613,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57372,92807,1/22/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/14/2019,1/16/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1382265,0.0084757,44,55,38.57531,55.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57334,92723,1/17/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/11/2019,1/18/2019,Harris Interactive,C+,7008,rv,0.2357412,0.0149972,44,56,39.7815,55.32537,,T,https://scottrasmussen.com/weekly-presidential-job-approval/,57353,92747,1/18/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/13/2019,1/16/2019,Harris Interactive,C+,3002,rv,0.0504919,0.0032121,42,58,37.7815,57.32537,,T,https://scottrasmussen.com/presidents-job-approval-daily/,57332,92719,1/16/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/14/2019,1/16/2019,YouGov,B,1000,a,0.1526624,0.0090946,40,53,40.98623,55.33963,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7uupyisium/tabs_Trump_Tweets_20190114.pdf,57329,92711,1/16/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/12/2019,1/17/2019,Greenberg Quinlan Rosner,B-,1000,rv,1.219891,0.118054,42,55,41.08287,55.05682,,,http://www.democracycorps.com/attachments/article/1107/Dcor_Jan%20National_Core%20Memo_1.24.19_for%20release.pdf,57398,92856,1/25/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/12/2019,1/18/2019,Ipsos,B+,2786,a,0.1794386,0.0114875,40.6,55.5,40.9814,54.38612,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57371,92806,1/22/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/15/2019,1/16/2019,Morning Consult,B-,2202,a,0.3767665,0.0283265,39,56,36.51568,58.30637,,,https://morningconsult.com/wp-content/uploads/2019/01/190131_crosstabs_GILLETTE_Adults_v1_AP-1.pdf,57337,92727,1/17/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/15/2019,1/16/2019,Harris Interactive,C+,1540,rv,0.1039235,0.0073655,45,55,40.7815,54.32537,,,https://harvardharrispoll.com/wp-content/uploads/2019/01/Jan2019_HHP_registeredvoters_topline.pdf,57376,92816,1/22/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/15/2019,1/16/2019,YouGov,B,1000,a,0.1530491,0.0101842,37,55,37.98623,57.33963,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0hjcptvw6z/tabs_Trump_Tweets_20190115.pdf,57333,92720,1/16/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/14/2019,1/17/2019,Tarrance Group,B,800,lv,1.184389,0.1273536,42,55,41.08249,55.72763,,,https://www.riponsociety.org/wp-content/uploads/2019/01/Ripon-Society-State-of-the-Electorate-Jan-2019.pdf,57405,92869,1/27/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/13/2019,1/19/2019,Ipsos,B+,2524,a,0.1632112,0.011643,41.4,54.4,41.7814,53.28613,,T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57370,92805,1/22/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/15/2019,1/17/2019,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,0.1382348,0.0094627,44,55,38.57531,55.81064,,T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,57338,92729,1/18/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/14/2019,1/17/2019,Harris Interactive,C+,3004,rv,0,0,42,58,37.7815,57.32537,,T,https://scottrasmussen.com/presidents-job-approval-daily/,57335,92724,1/17/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/15/2019,1/18/2019,Harris Interactive,C+,3005,rv,0.1019772,0.009358,44,56,39.7815,55.32537,,T,https://scottrasmussen.com/presidents-job-approval-daily/,57352,92746,1/18/2019,2/7/2019 17:37
Trump,All polls,2/7/2019,1/16/2019,1/17/2019,YouGov,B,1000,a,0.1538814,0.0133691,39,55,39.98623,57.33963,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p3pxjk2l0l/tabs_Trump_Tweets_20190116.pdf,57336,92725,1/17/2019,2/7/2019 17:37
